Date,APPLE,CAT,DOMINION,GOLDMANSACHS,GOOGLE,NATURAL_GAS,OIL,SPDR_GOLD,USD,Date
10/15/10 0:00,0.760960196,0.89551714,0.856430288,1.08606019,0.944250149,1.401358971,0.975714293,0.928881665,0.993527428,7/21/10
10/18/10 0:00,0.768840771,0.900943055,0.863822679,1.107739385,0.969777637,1.384495445,0.997555508,0.933050793,0.992637968,7/22/10
10/19/10 0:00,0.74828167,0.88201264,0.855778018,1.12956861,0.954266469,1.359200157,0.950932914,0.904075355,1.009537718,7/23/10
10/20/10 0:00,0.750792515,0.901907662,0.859474214,1.150272617,0.954501963,1.313668638,0.978234433,0.912483096,0.99575108,7/24/10
10/21/10 0:00,0.74833139,0.890694104,0.860343907,1.148097196,0.960797487,1.278255234,0.957653288,0.899628286,0.999308922,7/25/10
10/22/10 0:00,0.743384278,0.884424158,0.855995441,1.137070062,0.961645263,1.237782773,0.974874246,0.901434908,0.999308922,7/26/10
10/25/10 0:00,0.746690639,0.892502743,0.854908325,1.134369539,0.96787799,1.241155478,0.978234433,0.909217279,0.994861619,7/27/10
10/26/10 0:00,0.74477643,0.888041435,0.846863664,1.140820788,0.971174898,1.268137119,0.981174596,0.909425736,1.001532573,7/28/10
10/27/10 0:00,0.744254373,0.883097823,0.842732621,1.154248386,0.967830891,1.244528183,0.974034199,0.899975713,1.007314067,7/29/10
10/28/10 0:00,0.737989689,0.877671908,0.845124277,1.176527698,0.971143498,1.293432407,0.973194152,0.911927212,0.99664054,7/30/10
10/29/10 0:00,0.727697709,0.887438555,0.835775076,1.161299751,0.963482112,1.376063682,0.966893802,0.921516206,0.994861619,7/31/10
11/1/10 0:00,0.735429124,0.895034836,0.817076675,1.164525375,0.965523055,1.345709336,0.984954807,0.916652224,0.99664054,8/1/10
11/2/10 0:00,0.747958492,0.900460751,0.82338195,1.173527117,0.966465029,1.330532163,0.997555508,0.920612895,0.989524856,8/2/10
11/3/10 0:00,0.756261684,0.901907662,0.824469066,1.172101842,0.973655428,1.318727696,1.011416279,0.914220233,0.984632823,8/3/10
11/4/10 0:00,0.769487127,0.939165612,0.837079616,1.199257097,0.980076549,1.30860958,1.033257495,0.945210749,0.977072408,8/4/10
11/5/10 0:00,0.766752543,0.943265193,0.836427346,1.232938616,0.981348214,1.349082041,1.037457728,0.94764274,0.986411744,8/5/10
11/8/10 0:00,0.770332362,0.938442157,0.828600108,1.219511017,0.98400144,1.458694957,1.035777635,0.957370705,0.992193237,8/6/10
11/9/10 0:00,0.764191978,0.924817081,0.828165262,1.200382315,0.980940025,1.510971886,1.02275691,0.942153389,1.000643113,8/7/10
11/10/10 0:00,0.76891535,0.930966452,0.826425876,1.205183244,0.97789431,1.536267175,1.050058429,0.95361849,0.999753652,8/8/10
11/11/10 0:00,0.76558413,0.930845876,0.823816796,1.208783941,0.968961259,1.544698938,1.044598126,0.956536879,1.006869336,8/9/10
11/12/10 0:00,0.74475157,0.914929858,0.824251643,1.195206313,0.947138868,1.495794714,1.005115929,0.928951151,1.005535146,8/10/10
11/15/10 0:00,0.742340164,0.923852474,0.829252378,1.205183244,0.934861811,1.382809093,1.004275882,0.920126497,1.01354029,8/11/10
11/16/10 0:00,0.72916444,0.907454153,0.822947103,1.189955297,0.916414826,1.349082041,0.976134316,0.910051105,1.019321784,8/12/10
11/17/10 0:00,0.726529296,0.916497345,0.816206981,1.188455006,0.916147933,1.386181798,0.955133147,0.905951463,1.018432323,8/13/10
11/18/10 0:00,0.745696245,0.938321581,0.822947103,1.206158433,0.936573063,1.37437733,0.976134316,0.917833477,1.011316639,8/14/10
11/19/10 0:00,0.741594369,0.948088228,0.822294833,1.201282489,0.927577214,1.392927208,0.968153872,0.918597817,1.008203527,8/15/10
11/22/10 0:00,0.757628976,0.948449956,0.827078145,1.160774649,0.928189497,1.413163438,0.964373662,0.927491956,1.011316639,8/16/10
11/23/10 0:00,0.74644204,0.932895666,0.817076675,1.137145076,0.915300157,1.418222496,0.960593451,0.933954104,1.024658547,8/17/10
11/24/10 0:00,0.761109356,0.956166813,0.817076675,1.155073546,0.934076833,1.46712672,0.992935251,0.932355938,1.025992738,8/18/10
11/26/10 0:00,0.761581693,0.949896867,0.813380479,1.140370701,0.926274151,1.470499425,0.990415111,0.924920994,1.032218962,8/19/10
11/29/10 0:00,0.766106187,0.944712103,0.80881459,1.148022181,0.913887196,1.433399669,1.013096373,0.927700412,1.038445186,8/20/10
11/30/10 0:00,0.752284107,0.955202206,0.807292627,1.127843276,0.872440353,1.37437733,0.992935251,0.940972136,1.04511614,8/21/10
12/1/10 0:00,0.764987493,0.987395969,0.817511521,1.144496499,0.886004774,1.365945567,1.024857027,0.940694194,1.036221534,8/22/10
12/2/10 0:00,0.769213669,1.000538741,0.818381214,1.173752161,0.897732347,1.379436387,1.041237939,0.939443456,1.029995311,8/23/10
12/3/10 0:00,0.767498339,1.009099629,0.824686489,1.1724019,0.899584895,1.384495445,1.057198827,0.959385783,1.017542863,8/24/10
12/6/10 0:00,0.774036481,1.007170415,0.817294098,1.174877379,0.907999861,1.426654259,1.055518733,0.966612272,1.022434896,8/25/10
12/7/10 0:00,0.769362828,1.020072035,0.814467595,1.167225898,0.921784076,1.389554503,1.043338055,0.948476566,1.026882199,8/26/10
12/8/10 0:00,0.776124709,1.011872874,0.813163056,1.200082257,0.927121927,1.424967906,1.046278219,0.936594552,1.027326929,8/27/10
12/9/10 0:00,0.773091806,1.012475754,0.812075939,1.202332692,0.928629085,1.38112274,1.046698242,0.940624709,1.028216389,8/28/10
12/10/10 0:00,0.775030875,1.015490151,0.809032013,1.216885509,0.929743754,1.384495445,1.039557845,0.94090265,1.028216389,8/29/10
12/13/10 0:00,0.777715739,1.034541142,0.817511521,1.224161917,0.933527348,1.379436387,1.044178102,0.94534972,1.017098133,8/30/10
12/14/10 0:00,0.774384519,1.039725905,0.816424405,1.208633912,0.933982635,1.352454747,1.045858196,0.946253031,1.018877054,8/31/10
12/15/10 0:00,0.774558538,1.051421767,0.810988823,1.19333095,0.926745137,1.340650279,1.048378336,0.935969183,1.02955058,9/1/10
12/16/10 0:00,0.776696485,1.052265798,0.822512257,1.187929905,0.928958776,1.303550523,1.041657962,0.929784976,1.026882199,9/2/10
12/17/10 0:00,0.775155174,1.045392972,0.827512992,1.184929324,0.927530115,1.296805112,1.042918032,0.932494909,1.031329501,9/3/10
12/20/10 0:00,0.779033312,1.053350981,0.834470537,1.199407126,0.934218129,1.335591221,1.049218383,0.938818086,1.033553153,9/4/10
12/21/10 0:00,0.783831264,1.068422967,0.835122807,1.215160175,0.946793478,1.273196177,1.05635878,0.940277281,1.035776804,9/5/10
12/22/10 0:00,0.786168091,1.067699512,0.834253113,1.225062091,0.950592772,1.293432407,1.066019318,0.938401174,1.034887344,9/6/10
12/23/10 0:00,0.782389392,1.066373177,0.835122807,1.210584289,0.948614627,1.271509824,1.077359949,0.935691241,1.031774232,9/7/10
12/27/10 0:00,0.784999677,1.062153021,0.833818267,1.226712411,0.945710208,1.268137119,1.068959481,0.938192717,1.02955058,9/8/10
12/28/10 0:00,0.786913886,1.057812289,0.834253113,1.222136525,0.94027816,1.310295933,1.075259832,0.953479519,1.029995311,9/9/10
12/29/10 0:00,0.786466409,1.058776896,0.83468796,1.210809333,0.943543669,1.305236875,1.072739692,0.956884307,1.022879626,9/10/10
12/30/10 0:00,0.782538552,1.059862079,0.83403569,1.210884347,0.940183962,1.349082041,1.05257857,0.952159295,1.019321784,9/11/10
12/31/10 0:00,0.779878547,1.057450561,0.830556918,1.214635073,0.932506877,1.357513804,1.075679855,0.963902339,1.009982448,9/12/10
1/3/11 0:00,0.796808109,1.062997052,0.830991764,1.249966911,0.948803022,1.411477086,1.078620019,0.958899385,1.014874481,9/13/10
1/4/11 0:00,0.800984565,1.05805344,0.838601579,1.250191955,0.94530202,1.428340611,1.050478453,0.93631661,1.017542863,9/14/10
1/5/11 0:00,0.807522707,1.067217208,0.836427346,1.256868247,0.956213215,1.396299913,1.063499177,0.933676162,1.027771659,9/15/10
1/6/11 0:00,0.806876351,1.056124226,0.839688695,1.243890735,0.963168121,1.360886509,1.039137822,0.929923947,1.035776804,9/16/10
1/7/11 0:00,0.812643837,1.058294592,0.840340965,1.232938616,0.967783792,1.372690977,1.040397892,0.928186811,1.038889916,9/17/10
1/10/11 0:00,0.827957509,1.054436164,0.825121336,1.226187309,0.96428279,1.36763192,1.052998593,0.931939026,1.035332074,9/18/10
1/11/11 0:00,0.82599358,1.06070611,0.822947103,1.223336757,0.967108711,1.391240855,1.074419785,0.937428377,1.034887344,9/19/10
1/12/11 0:00,0.832730601,1.055521347,0.82142514,1.23998998,0.968458873,1.38786815,1.078620019,0.941250078,1.024658547,9/20/10
1/13/11 0:00,0.835763504,1.062876476,0.828382685,1.23931485,0.968176281,1.371004625,1.070219551,0.931452627,1.013985021,9/21/10
1/14/11 0:00,0.842550244,1.061429565,0.835557653,1.26406964,0.979935253,1.379436387,1.076939925,0.922002605,1.01265083,9/22/10
1/18/11 0:00,0.823607034,1.091573538,0.835557653,1.26174419,1.004191076,1.384495445,1.071479621,0.927144529,1.011761369,9/23/10
1/19/11 0:00,0.819231699,1.083736105,0.83534023,1.20263275,0.991819821,1.403045323,1.066439341,0.929159607,1.005535146,9/24/10
1/20/11 0:00,0.804340645,1.061911869,0.843167468,1.196781618,0.98400144,1.433399669,1.037037705,0.911649271,1.008648257,9/25/10
1/21/11 0:00,0.789921929,1.052145222,0.842732621,1.200532344,0.960546294,1.438458727,1.035357611,0.910468018,1.000198382,9/26/10
1/24/11 0:00,0.815875619,1.072763699,0.847081087,1.201207475,0.959368827,1.411477086,1.019396723,0.905812492,0.997974731,9/27/10
1/25/11 0:00,0.825421803,1.070713909,0.847081087,1.170001435,0.97323154,1.371004625,1.000495672,0.90400587,0.997530001,9/28/10
1/26/11 0:00,0.831338449,1.086147623,0.84664624,1.165200506,0.96787799,1.360886509,1.01645656,0.911371329,0.99575108,9/29/10
1/27/11 0:00,0.829797138,1.096155422,0.851212129,1.18485431,0.968333277,1.311982285,0.990835134,0.888927524,0.993972158,9/30/10
1/28/11 0:00,0.812618978,1.085303592,0.843384891,1.168501145,0.943527969,1.325473106,1.038717798,0.905256608,1.000198382,10/1/10
1/31/11 0:00,0.820400112,1.100496154,0.846428817,1.181853729,0.942538897,1.338963926,1.068539458,0.902407704,0.994416889,10/2/10
2/1/11 0:00,0.834197333,1.111830288,0.850994706,1.194231124,0.959306029,1.318727696,1.053418616,0.908869852,0.984632823,10/3/10
2/2/11 0:00,0.832482003,1.124008453,0.845776547,1.192205732,0.960813187,1.340650279,1.056778803,0.906437861,0.986411744,10/4/10
2/3/11 0:00,0.830344055,1.122199814,0.84925532,1.189205152,0.957908768,1.327159458,1.05383864,0.918597817,0.994416889,10/5/10
2/4/11 0:00,0.837752292,1.12967552,0.847733357,1.190630428,0.959211831,1.323786753,1.031157378,0.914845602,0.997530001,10/6/10
2/7/11 0:00,0.850753997,1.139683318,0.844037161,1.207208636,0.964408386,1.258019004,1.012256326,0.914984573,0.997530001,10/7/10
2/8/11 0:00,0.85878373,1.141250805,0.846428817,1.217485625,0.970829507,1.239469126,1.011416279,0.92512945,0.99664054,10/8/10
2/9/11 0:00,0.865943369,1.131966461,0.846428817,1.199107068,0.96787799,1.241155478,1.006796022,0.924643052,0.992193237,10/9/10
2/10/11 0:00,0.8571927,1.141130229,0.853386362,1.194306139,0.967783792,1.214173837,1.008896139,0.923114372,1.000198382,10/10/10
2/11/11 0:00,0.862786167,1.174529751,0.857734827,1.203832983,0.980437639,1.190564902,0.995035368,0.919431642,1.002866764,10/11/10
2/14/11 0:00,0.868404495,1.171394778,0.849037896,1.210059188,0.986167979,1.195623959,0.989995087,0.923809227,1.004200955,10/12/10
2/15/11 0:00,0.870144685,1.16838038,0.850342436,1.212834725,0.979888154,1.202369369,0.975714293,0.930896744,1.005090415,10/13/10
2/16/11 0:00,0.877950679,1.174650327,0.857082558,1.219360988,0.979998051,1.195623959,0.979914526,0.931800055,0.999308922,10/14/10
2/17/11 0:00,0.866291407,1.172479961,0.858821944,1.20743368,0.981630806,1.178760434,0.994615344,0.938331688,0.99664054,10/15/10
2/18/11 0:00,0.847571935,1.200815295,0.862518139,1.213809914,0.989197995,1.173701376,1.003435835,0.94090265,0.991748507,10/16/10
2/22/11 0:00,0.818684782,1.157166823,0.860996177,1.176977785,0.958002965,1.180446786,1.064759247,0.947017371,0.994416889,10/17/10
2/23/11 0:00,0.828380126,1.134619131,0.867736298,1.178027989,0.959745616,1.197310312,1.102981374,0.955494598,0.988635395,10/18/10
2/24/11 0:00,0.829001623,1.140889077,0.869693108,1.180578482,0.955820726,1.173701376,1.079040042,0.948337595,0.985077553,10/19/10
2/25/11 0:00,0.841754729,1.157046247,0.874693843,1.192730834,0.957736073,1.20911478,1.100461234,0.954591287,0.986856474,10/20/10
2/28/11 0:00,0.853985778,1.167656925,0.88708697,1.18552944,0.963011125,1.224291953,1.085760416,0.956536879,0.982409171,10/21/10
3/1/11 0:00,0.844539033,1.132810493,0.88578243,1.167675985,0.943166879,1.180446786,1.123142496,0.973004934,0.983743362,10/22/10
3/2/11 0:00,0.851350633,1.145350385,0.880129425,1.170376508,0.943213978,1.172015024,1.149603969,0.972240594,0.978406599,10/23/10
3/3/11 0:00,0.869324309,1.182608336,0.894696784,1.190705442,0.956982494,1.170328671,1.143723641,0.959524754,0.977072408,10/24/10
3/4/11 0:00,0.870393283,1.168862684,0.894914208,1.16542555,0.942947085,1.172015024,1.177325511,0.968279923,0.975738217,10/25/10
3/7/11 0:00,0.859181488,1.158493157,0.892522552,1.151997951,0.928880278,1.193937607,1.178165558,0.970850885,0.976627678,10/26/10
3/8/11 0:00,0.860151022,1.181161425,0.906655065,1.167600971,0.929900749,1.177074081,1.175645418,0.968349408,0.981074981,10/27/10
3/9/11 0:00,0.852195868,1.161145827,0.910786107,1.175177437,0.929052973,1.202369369,1.168925044,0.968696835,0.97929606,10/28/10
3/10/11 0:00,0.83815005,1.116050444,0.897305864,1.160099519,0.911045576,1.175387729,1.148763922,0.95730122,0.986856474,10/29/10
3/11/11 0:00,0.851027455,1.134619131,0.894261938,1.163100099,0.905409433,1.188878549,1.129442847,0.960428065,0.97974079,10/30/10
3/14/11 0:00,0.854831013,1.15813143,0.887521816,1.146821949,0.894859327,1.200683017,1.135743197,0.964875135,0.974848757,10/31/10
3/15/11 0:00,0.835166867,1.142818292,0.879042309,1.138270294,0.894184246,1.21586019,1.090380673,0.9468784,0.975738217,11/1/10
3/16/11 0:00,0.797877083,1.138959863,0.85925679,1.117491273,0.874622592,1.212487485,1.098781141,0.946669944,0.978851329,11/2/10
3/17/11 0:00,0.809088878,1.169706715,0.857082558,1.127393189,0.881310605,1.263078061,1.135743197,0.951742383,0.970401454,11/3/10
3/18/11 0:00,0.799468114,1.191772103,0.860343907,1.157849083,0.880839618,1.286686997,1.136163221,0.961470347,0.965954151,11/4/10
3/21/11 0:00,0.820350393,1.220469165,0.874258996,1.159724446,0.905079742,1.310295933,1.141623524,0.966820728,0.962841039,11/5/10
3/22/11 0:00,0.824949466,1.211425973,0.87317188,1.163925259,0.906367106,1.38112274,1.16472481,0.966195359,0.96328577,11/6/10
3/23/11 0:00,0.820076934,1.211064246,0.866214335,1.154773488,0.913965694,1.463754015,1.17102516,0.975158983,0.968622533,11/7/10
3/24/11 0:00,0.834048174,1.229271205,0.872737033,1.157549025,0.921391587,1.47387213,1.168084997,0.967376612,0.966398882,11/8/10
3/25/11 0:00,0.849933622,1.237470366,0.875346113,1.143446296,0.9101664,1.448576842,1.171865207,0.967654553,0.973069836,11/9/10
3/28/11 0:00,0.847273617,1.240967067,0.869258261,1.132644205,0.903289992,1.441831432,1.150023992,0.9626516,0.972180375,11/10/10
3/29/11 0:00,0.84854147,1.253989263,0.875563536,1.147122007,0.913290613,1.352454747,1.16220467,0.96035858,0.971735645,11/11/10
3/30/11 0:00,0.842898282,1.265202821,0.88773924,1.151472849,0.913463308,1.416536144,1.157164389,0.963554911,0.970846184,11/12/10
3/31/11 0:00,0.842599964,1.263153031,0.878390039,1.148022181,0.921187493,1.458694957,1.184465908,0.971823681,0.969067263,11/13/10
4/1/11 0:00,0.833053779,1.283168628,0.878390039,1.159874475,0.929100072,1.495794714,1.20084682,0.967237641,0.968177803,11/14/10
4/4/11 0:00,0.824924606,1.286183026,0.882738504,1.150197602,0.922631852,1.490735656,1.203786983,0.97168471,0.968177803,11/15/10
4/5/11 0:00,0.819355999,1.274004861,0.879912002,1.150272617,0.893446367,1.438458727,1.19958675,0.987040998,0.968622533,11/16/10
4/6/11 0:00,0.81729263,1.259174026,0.884912737,1.171876798,0.901437444,1.38786815,1.20714717,0.989334018,0.96328577,11/17/10
4/7/11 0:00,0.81739207,1.24615183,0.883390774,1.175552509,0.910574589,1.357513804,1.226468246,0.990237329,0.9637305,11/18/10
4/8/11 0:00,0.810083272,1.245790102,0.880781695,1.165125491,0.907685869,1.411477086,1.259230069,0.998228157,0.956170085,11/19/10
4/11/11 0:00,0.799791292,1.237229214,0.864257526,1.168801203,0.906445604,1.436772374,1.213027498,0.99114064,0.957504276,11/20/10
4/12/11 0:00,0.803669429,1.20889388,0.856865134,1.161224737,0.8958327,1.419908849,1.174805371,0.983983637,0.955280625,11/21/10
4/13/11 0:00,0.812668697,1.220951469,0.855778018,1.159424388,0.904734352,1.409790733,1.189086165,0.985998716,0.956170085,11/22/10
4/14/11 0:00,0.803719149,1.220348589,0.865344642,1.127693247,0.908235354,1.4536359,1.203786983,0.999270439,0.952612243,11/23/10
4/15/11 0:00,0.791711839,1.216128433,0.87382415,1.122892318,0.833175749,1.458694957,1.216807708,1.007886636,0.954391164,11/24/10
4/18/11 0:00,0.802326997,1.178629331,0.866649182,1.113140431,0.827115718,1.403045323,1.192446352,1.014001357,0.96328577,11/25/10
4/19/11 0:00,0.816870013,1.203588541,0.870780224,1.099262745,0.81877925,1.424967906,1.194546469,1.014001357,0.957504276,11/26/10
4/20/11 0:00,0.827858069,1.233370786,0.874041573,1.105338921,0.825373066,1.426654259,1.231928549,1.017962028,0.94816494,11/27/10
4/21/11 0:00,0.847895113,1.246392982,0.879477155,1.111190053,0.824383994,1.4536359,1.241589087,1.01962968,0.944607098,11/28/10
4/25/11 0:00,0.853488581,1.239881884,0.886217277,1.101663209,0.824305496,1.441831432,1.241169064,1.020532991,0.943272907,11/29/10
4/26/11 0:00,0.847223897,1.275090044,0.89904525,1.109464719,0.836504056,1.376063682,1.239068947,1.017128203,0.941049256,11/30/10
4/27/11 0:00,0.846577541,1.282686325,0.905133102,1.106464138,0.844259639,1.38786815,1.254609811,1.036723103,0.934823032,12/1/10
4/28/11 0:00,0.838348929,1.283048052,0.910568684,1.090110974,0.84458933,1.441831432,1.248729484,1.041031202,0.932154651,12/2/10
4/29/11 0:00,0.846527821,1.314638936,0.91230807,1.093111554,0.854213162,1.489049303,1.259230069,1.058749995,0.93170992,12/3/10
5/2/11 0:00,0.837230235,1.302822499,0.914699726,1.095211961,0.845515604,1.489049303,1.251669648,1.045130844,0.932599381,12/4/10
5/3/11 0:00,0.841854168,1.290282606,0.918395922,1.099337759,0.838183909,1.458694957,1.228568362,1.041448115,0.932599381,12/5/10
5/4/11 0:00,0.845185389,1.261826696,0.924048927,1.096787266,0.841166826,1.408104381,1.203786983,1.02650874,0.932154651,12/6/10
5/5/11 0:00,0.838348929,1.246031254,0.914699726,1.088760712,0.838780492,1.360886509,1.091640743,0.996907933,0.945941289,12/7/10
5/6/11 0:00,0.83815005,1.256883084,0.922092117,1.086510277,0.840397547,1.323786753,1.076939925,1.009623773,0.953056973,12/8/10
5/9/11 0:00,0.840412297,1.271955071,0.923831504,1.079383898,0.844134043,1.273196177,1.134903151,1.024076749,0.951722783,12/9/10
5/10/11 0:00,0.844887071,1.285700722,0.93622463,1.088685698,0.851952425,1.29511876,1.139523408,1.027689993,0.950833322,12/10/10
5/11/11 0:00,0.839517342,1.252783504,0.936442054,1.07045717,0.840633041,1.266450766,1.090380673,1.01823997,0.959727928,12/11/10
5/12/11 0:00,0.837926311,1.23734979,0.946226101,1.033324984,0.840005058,1.256332651,1.087860533,1.018587398,0.957949006,12/12/10
5/13/11 0:00,0.823234136,1.211184822,0.943182175,1.023948169,0.831370299,1.313668638,1.09248079,1.011916793,0.964619961,12/13/10
5/16/11 0:00,0.805832237,1.208411576,0.940790519,1.017721964,0.813896687,1.323786753,1.065179271,1.010110171,0.961506849,12/14/10
5/17/11 0:00,0.812693557,1.162833889,0.949704874,1.019297269,0.832798959,1.286686997,1.067279388,1.005732587,0.960617388,12/15/10
5/18/11 0:00,0.821717685,1.198886081,0.942747329,1.019447298,0.831778488,1.286686997,1.095420954,1.011708337,0.960172658,12/16/10
5/19/11 0:00,0.823308716,1.19948896,0.947313217,1.008645207,0.834039225,1.224291953,1.081560182,1.012055764,0.956170085,12/17/10
5/20/11 0:00,0.81048103,1.188395978,0.94883518,0.97713911,0.822704141,1.261391709,1.094580907,1.024841089,0.962841039,12/18/10
5/23/11 0:00,0.808492241,1.160663523,0.942095059,0.9832903,0.813849588,1.264764414,1.064759247,1.027203595,0.969067263,12/19/10
5/24/11 0:00,0.803147372,1.156805095,0.941442789,0.986890997,0.813645494,1.252959946,1.087860533,1.03248449,0.966398882,12/20/10
5/25/11 0:00,0.814259728,1.176097237,0.9368769,0.986215866,0.815859132,1.300177817,1.107181608,1.032415005,0.965509421,12/21/10
5/26/11 0:00,0.809958973,1.186828492,0.939920826,0.986365895,0.813441399,1.283314292,1.097941094,1.029913528,0.961506849,12/22/10
5/27/11 0:00,0.815776179,1.191530951,0.937746593,1.006319757,0.817790178,1.320414048,1.100461234,1.040197377,0.953501704,12/23/10
5/31/11 0:00,0.840959214,1.205156027,0.947530641,1.021322661,0.830538222,1.36763192,1.124402566,1.039780464,0.949054401,12/24/10
6/1/11 0:00,0.835365746,1.153187818,0.935572361,0.988241258,0.825168972,1.322100401,1.09500093,1.041656571,0.951278052,12/25/10
6/2/11 0:00,0.836782758,1.164039648,0.938616286,0.975188732,0.829031064,1.371004625,1.099201164,1.038807667,0.945051829,12/26/10
6/3/11 0:00,0.830344055,1.151620332,0.93622463,0.982090068,0.821212682,1.357513804,1.099201164,1.043810621,0.937936144,12/27/10
6/6/11 0:00,0.81729263,1.137512952,0.931223895,0.971738064,0.818041371,1.396299913,1.079460065,1.045617243,0.940604526,12/28/10
6/7/11 0:00,0.802799334,1.137754104,0.941225366,0.965136787,0.81485436,1.413163438,1.081140159,1.04520033,0.935267763,12/29/10
6/8/11 0:00,0.803271672,1.116773899,0.946878371,0.955009827,0.815074154,1.416536144,1.102981374,1.040961717,0.939715065,12/30/10
6/9/11 0:00,0.801456902,1.130640127,0.952748799,0.969037542,0.811243461,1.365945567,1.112641912,1.046173126,0.942828177,12/31/10
6/10/11 0:00,0.787958,1.102545944,0.943834445,0.986365895,0.799908377,1.382809093,1.081140159,1.037001045,0.951722783,1/1/11
6/13/11 0:00,0.78964847,1.08711223,0.949704874,0.99806816,0.792403986,1.337277574,1.05761885,1.026786682,0.94683075,1/2/11
6/14/11 0:00,0.803768869,1.114724109,0.946878371,0.994992565,0.798118627,1.335591221,1.081560182,1.033040374,0.945496559,1/3/11
6/15/11 0:00,0.789996508,1.089523748,0.935137514,0.9786394,0.789609464,1.31535499,1.037037705,1.03616722,0.960617388,1/4/11
6/16/11 0:00,0.786168091,1.087353382,0.938398863,0.987641142,0.785558977,1.269823472,1.032837471,1.035124938,0.960172658,1/5/11
6/17/11 0:00,0.774309939,1.092899873,0.946443524,0.995892739,0.76146015,1.268137119,1.010156209,1.041865028,0.953946434,1/6/11
6/20/11 0:00,0.762377208,1.118341386,0.956227572,0.980739807,0.760769369,1.256332651,1.013096373,1.042490397,0.953946434,1/7/11
6/21/11 0:00,0.786491269,1.154875881,0.957749535,0.986665953,0.7739884,1.279941587,1.014776466,1.047562836,0.94772021,1/8/11
6/22/11 0:00,0.780002846,1.140768501,0.948400334,0.976238935,0.764584363,1.263078061,1.02401698,1.049161001,0.951278052,1/9/11
6/23/11 0:00,0.800835406,1.145350385,0.936007207,0.960560901,0.75392436,1.239469126,0.992935251,1.030747354,0.956170085,1/10/11
6/24/11 0:00,0.789026974,1.139201015,0.93818144,0.950058869,0.745540794,1.241155478,0.98537483,1.016294377,0.961951579,1/11/11
6/27/11 0:00,0.802799334,1.148244207,0.947095794,0.948558578,0.757974847,1.247900888,0.981174596,1.012611648,0.957504276,1/12/11
6/28/11 0:00,0.810580469,1.182849487,0.949052604,0.938056546,0.775008872,1.254646299,1.004275882,1.016155406,0.953946434,1/13/11
6/29/11 0:00,0.807622146,1.177423572,0.955140455,0.961836148,0.7811631,1.244528183,1.027377167,1.02268704,0.94816494,1/14/11
6/30/11 0:00,0.811574864,1.212631732,0.958401805,0.965886932,0.794994414,1.259705356,1.027797191,1.014487755,0.943717638,1/15/11
7/1/11 0:00,0.829921437,1.237229214,0.972751741,0.991691926,0.817994272,1.246214536,1.024857027,1.007052811,0.942828177,1/16/11
7/5/11 0:00,0.844837351,1.235058848,0.965141926,0.976088906,0.835907472,1.244528183,1.052998593,1.025813886,0.946386019,1/17/11
7/6/11 0:00,0.850480538,1.253868687,0.971012355,0.97166305,0.840491744,1.21586019,1.050898476,1.034708025,0.952167513,1/18/11
7/7/11 0:00,0.863631402,1.271593343,0.972099471,0.979764618,0.858138052,1.214173837,1.068119434,1.036375676,0.950388592,1/19/11
7/8/11 0:00,0.869697207,1.257727115,0.965576773,0.973013311,0.835200992,1.227664658,1.043338055,1.044019077,0.952612243,1/20/11
7/11/11 0:00,0.855875127,1.232044451,0.955357879,0.958085422,0.827806498,1.231037363,1.029477284,1.053330129,0.965509421,1/21/11
7/12/11 0:00,0.855278491,1.218057647,0.960358614,0.945708027,0.838372304,1.236096421,1.048798359,1.061529414,0.965064691,1/22/11
7/13/11 0:00,0.865595331,1.237470366,0.958619228,0.942857475,0.845044617,1.256332651,1.060979037,1.071048922,0.954835895,1/23/11
7/14/11 0:00,0.864998694,1.225412777,0.956444995,0.942632431,0.830412626,1.261391709,1.037457728,1.07382834,0.954835895,1/24/11
7/15/11 0:00,0.882276294,1.245669526,0.962315424,0.944582809,0.938237217,1.28837335,1.05383864,1.078414381,0.953056973,1/25/11
7/18/11 0:00,0.90375521,1.233129634,0.953183646,0.938581647,0.934029734,1.286686997,1.038717798,1.087933889,0.955280625,1/26/11
7/19/11 0:00,0.911138587,1.254230415,0.966881312,0.932505472,0.945977101,1.28837335,1.058458897,1.074662166,0.953056973,1/27/11
7/20/11 0:00,0.935426667,1.261826696,0.978187323,0.963411453,0.934673416,1.276568882,1.062659131,1.084112189,0.948609671,1/28/11
7/21/11 0:00,0.936371341,1.276536954,0.992754682,0.983965431,0.952947706,1.241155478,1.071059598,1.075843419,0.939715065,1/29/11
7/22/11 0:00,0.950914357,1.202865085,0.988406217,0.9832903,0.970594014,1.246214536,1.077779972,1.084807044,0.939715065,1/30/11
7/25/11 0:00,0.963468585,1.208652728,0.984275175,0.993117202,0.971771481,1.239469126,1.069799528,1.09328427,0.938825605,1/31/11
7/26/11 0:00,0.975351596,1.203347389,0.978839593,0.998593262,0.977329126,1.237782773,1.073999762,1.096272145,0.93082046,2/1/11
7/27/11 0:00,0.949174167,1.159216613,0.974056281,0.977664211,0.953308796,1.22935101,1.050478453,1.092241988,0.937936144,2/2/11
7/28/11 0:00,0.947334538,1.139803894,0.972751741,0.985840794,0.959149033,1.2226056,1.047118266,1.093145299,0.939715065,2/3/11
7/29/11 0:00,0.944077897,1.130037247,0.962098,0.979539574,0.947766851,1.193937607,1.033257495,1.099885389,0.935267763,2/4/11
